vin,county,city,postal_code,model_year,make,model,electric_vehicle_type,electric_range,electric_utility,2020_census_tract,longitude,latitude
1G1RC6E48F,Snohomish,Bothell,98012,2015,CHEVROLET,VOLT,PHEV,38,PUGET SOUND ENERGY INC,53061052006,-122.21061,47.83448
WAUTPBFF8J,Snohomish,Everett,98208,2018,AUDI,A3,PHEV,16,PUGET SOUND ENERGY INC,53061041805,-122.18637,47.89251
1N4BZ0CP6H,Thurston,Olympia,98506,2017,NISSAN,LEAF,BEV,107,PUGET SOUND ENERGY INC,53067012211,-122.87741,47.05997
7PDSGABA3P,Yakima,Yakima,98908,2023,RIVIAN,R1S,BEV,0,PACIFICORP,53077003002,-120.60272,46.59656
1C4JJXP65P,Yakima,Yakima,98903,2023,JEEP,WRANGLER,PHEV,21,PACIFICORP,53077002801,-120.4778,46.55351
1G1FZ6S03K,Spokane,Spokane,99201,2019,CHEVROLET,BOLT EV,BEV,238,MODERN ELECTRIC WATER COMPANY,53063002300,-117.41162,47.65726
KMHC75LJ8L,King,Kent,98032,2020,HYUNDAI,IONIQ,BEV,170,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029803,-122.23741,47.3807
1FMCU0LZ9N,Whitman,Pullman,99163,2022,FORD,ESCAPE,PHEV,38,AVISTA CORP,53075000300,-117.18147,46.73015
5YJ3E1EA6N,Snohomish,Bothell,98021,2022,TESLA,MODEL 3,BEV,0,PUGET SOUND ENERGY INC,53061051938,-122.18384,47.8031
7FCTGAAA8N,Island,Clinton,98236,2022,RIVIAN,R1T,BEV,0,PUGET SOUND ENERGY INC,53029972100,-122.35803,47.9796
JHMZC5F33J,Skagit,Anacortes,98221,2018,HONDA,CLARITY,PHEV,47,PUGET SOUND ENERGY INC,53057940302,-122.61214,48.51748
5YJXCDE22L,Kitsap,Port Orchard,98367,2020,TESLA,MODEL X,BEV,289,PUGET SOUND ENERGY INC,53035092101,-122.68516,47.50645
5YJXCDE27H,Snohomish,Lake Stevens,98258,2017,TESLA,MODEL X,BEV,200,PUGET SOUND ENERGY INC,53061052604,-122.06402,48.01497
JTJHKCFZXR,Snohomish,Bothell,98021,2024,LEXUS,NX,PHEV,37,PUGET SOUND ENERGY INC,53061051937,-122.18384,47.8031
JN1AZ0CP1C,Thurston,Lacey,98503,2012,NISSAN,LEAF,BEV,73,PUGET SOUND ENERGY INC,53067011300,-122.82324,47.04437
5YJ3E1EA6P,Snohomish,Bothell,98012,2023,TESLA,MODEL 3,BEV,0,PUGET SOUND ENERGY INC,53061051921,-122.21061,47.83448
5YJXCBE21H,Snohomish,Edmonds,98026,2017,TESLA,MODEL X,BEV,200,PUGET SOUND ENERGY INC,53061050200,-122.31768,47.87166
1G1RB6E4XD,Snohomish,Bothell,98012,2013,CHEVROLET,VOLT,PHEV,38,PUGET SOUND ENERGY INC,53061052107,-122.21061,47.83448
JTMEB3FV5R,Stevens,Valley,99181,2024,TOYOTA,RAV4 PRIME,PHEV,42,AVISTA CORP,53065951100,-117.72555,48.17623
WAUUPBFF2H,Skagit,Anacortes,98221,2017,AUDI,A3,PHEV,16,PUGET SOUND ENERGY INC,53057940403,-122.61214,48.51748
5YJSA1DP3D,Kitsap,Port Orchard,98366,2013,TESLA,MODEL S,BEV,208,PUGET SOUND ENERGY INC,53035092300,-122.63847,47.54103
5YJSA1E22J,Snohomish,Bothell,98012,2018,TESLA,MODEL S,BEV,249,PUGET SOUND ENERGY INC,53061052005,-122.21061,47.83448
5YJYGDEE6L,Grant,Quincy,98848,2020,TESLA,MODEL Y,BEV,291,PUD NO 2 OF GRANT COUNTY,53025010600,-119.85338,47.23748
5YJSA1E27H,King,Seattle,98103,2017,TESLA,MODEL S,BEV,210,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401,-122.35436,47.67596
JN1AZ0CP6C,Skagit,Mount Vernon,98273,2012,NISSAN,LEAF,BEV,73,PUGET SOUND ENERGY INC,53057952301,-122.33891,48.41644
5YJSA1E28L,Douglas,East Wenatchee,98802,2020,TESLA,MODEL S,BEV,330,PUD NO 1 OF DOUGLAS COUNTY,53017950101,-120.29473,47.41515
1G1FZ6S08K,Skagit,Bow,98232,2019,CHEVROLET,BOLT EV,BEV,238,PUGET SOUND ENERGY INC,53057950801,-122.397,48.56045
5YJ3E1EA8J,Snohomish,Lynnwood,98036,2018,TESLA,MODEL 3,BEV,215,PUGET SOUND ENERGY INC,53061051701,-122.29245,47.82557
5YJSA1E2XL,Skagit,Mount Vernon,98274,2020,TESLA,MODEL S,BEV,330,PUGET SOUND ENERGY INC,53057952700,-122.32295,48.4152
WA1E2AFY9M,Spokane,Spokane,99203,2021,AUDI,Q5 E,PHEV,18,MODERN ELECTRIC WATER COMPANY,53063004702,-117.39322,47.63374
1N4AZ1CP9J,Snohomish,Everett,98201,2018,NISSAN,LEAF,BEV,151,PUGET SOUND ENERGY INC,53061040300,-122.20596,47.97659
5YJSA1H16E,Chelan,Leavenworth,98826,2014,TESLA,MODEL S,BEV,208,PUD NO 1 OF CHELAN COUNTY,53007960202,-120.65754,47.5982
1N4BZ0CP7G,Snohomish,Monroe,98272,2016,NISSAN,LEAF,BEV,84,PUGET SOUND ENERGY INC,53061052204,-121.98087,47.8526
5YJXCBE22L,King,Seattle,98109,2020,TESLA,MODEL X,BEV,293,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006703,-122.35022,47.63824
1N4AZ0CP5D,Snohomish,Everett,98208,2013,NISSAN,LEAF,BEV,75,PUGET SOUND ENERGY INC,53061041805,-122.18637,47.89251
WBY8P8C58K,Kitsap,Bremerton,98337,2019,BMW,I3,PHEV,126,PUGET SOUND ENERGY INC,53035080500,-122.62749,47.565
5YJYGDEE1L,Snohomish,Bothell,98021,2020,TESLA,MODEL Y,BEV,291,PUGET SOUND ENERGY INC,53061051937,-122.18384,47.8031
5YJSA1E23H,Spokane,Spokane,99203,2017,TESLA,MODEL S,BEV,210,MODERN ELECTRIC WATER COMPANY,53063004200,-117.39322,47.63374
YV4H600Z1N,Snohomish,Lynnwood,98087,2022,VOLVO,XC90,PHEV,35,PUGET SOUND ENERGY INC,53061041812,-122.27981,47.85727
KNDCC3LG8L,Skagit,La Conner,98257,2020,KIA,NIRO,BEV,239,PUGET SOUND ENERGY INC,53057940802,-122.49724,48.38874
5YJSA1H17F,Stevens,Addy,99101,2015,TESLA,MODEL S,BEV,208,AVISTA CORP,53065950800,-117.8379,48.35609
5YJSA1E46H,Skagit,Mount Vernon,98274,2017,TESLA,MODEL S,BEV,210,PUGET SOUND ENERGY INC,53057951200,-122.32295,48.4152
5YJSA1CG9D,Spokane,Spokane,99201,2013,TESLA,MODEL S,BEV,208,MODERN ELECTRIC WATER COMPANY,53063002300,-117.41162,47.65726
KM8JFDA25P,Snohomish,Everett,98208,2023,HYUNDAI,TUCSON,PHEV,33,PUGET SOUND ENERGY INC,53061041609,-122.18637,47.89251
5YJ3E1EB2J,Snohomish,Snohomish,98296,2018,TESLA,MODEL 3,BEV,215,PUGET SOUND ENERGY INC,53061052122,-122.1389,47.87115
KNDRMDLH6N,Snohomish,Bothell,98021,2022,KIA,SORENTO,PHEV,32,PUGET SOUND ENERGY INC,53061051932,-122.18384,47.8031
YV4H60DL4R,Snohomish,Edmonds,98026,2024,VOLVO,XC60,PHEV,35,PUGET SOUND ENERGY INC,53061050402,-122.31768,47.87166
WBY1Z4C50F,Snohomish,Lynnwood,98037,2015,BMW,I3,PHEV,72,PUGET SOUND ENERGY INC,53061051927,-122.27734,47.83785
1N4AZ0CP4D,Snohomish,Edmonds,98026,2013,NISSAN,LEAF,BEV,75,PUGET SOUND ENERGY INC,53061050200,-122.31768,47.87166
1FADP5EU4H,Whitman,Pullman,99163,2017,FORD,C-MAX,PHEV,20,AVISTA CORP,53075000202,-117.18147,46.73015
1N4AZ0CP0D,Snohomish,Snohomish,98290,2013,NISSAN,LEAF,BEV,75,PUGET SOUND ENERGY INC,53061052401,-122.09305,47.91265
5UX43EU09R,Walla Walla,Walla Walla,99362,2024,BMW,X5,PHEV,39,PACIFICORP,53071920902,-118.34261,46.07068
1C4RJXR6XR,Walla Walla,Walla Walla,99362,2024,JEEP,WRANGLER,PHEV,21,PACIFICORP,53071920200,-118.34261,46.07068
5YJ3E1EA9L,Snohomish,Bothell,98012,2020,TESLA,MODEL 3,BEV,266,PUGET SOUND ENERGY INC,53061052107,-122.21061,47.83448
1N4BZ1CP4K,Pend Oreille,Newport,99156,2019,NISSAN,LEAF,BEV,150,PUD NO 1 OF PEND OREILLE COUNTY,53051970500,-117.04398,48.18285
1N4BZ0CPXH,Island,Clinton,98236,2017,NISSAN,LEAF,BEV,107,PUGET SOUND ENERGY INC,53029971800,-122.35803,47.9796
KNDRJDLH1N,Spokane,Spokane,99203,2022,KIA,SORENTO,PHEV,32,MODERN ELECTRIC WATER COMPANY,53063004500,-117.39322,47.63374
KNDCE3LG7L,Thurston,Olympia,98506,2020,KIA,NIRO,BEV,239,PUGET SOUND ENERGY INC,53067012223,-122.87741,47.05997
KNDCC3LG1L,Snohomish,Lynnwood,98037,2020,KIA,NIRO,BEV,239,PUGET SOUND ENERGY INC,53061051702,-122.27734,47.83785
7SAYGDEE6S,Snohomish,Bothell,98012,2025,TESLA,MODEL Y,BEV,0,PUGET SOUND ENERGY INC,53061051934,-122.21061,47.83448
5YJ3E1EB8J,Snohomish,Mill Creek,98012,2018,TESLA,MODEL 3,BEV,215,PUGET SOUND ENERGY INC,53061052004,-122.21061,47.83448
YV4H60CA1P,Snohomish,Bothell,98012,2023,VOLVO,XC90,PHEV,32,PUGET SOUND ENERGY INC,53061052010,-122.21061,47.83448
WBY7Z6C50J,Snohomish,Bothell,98012,2018,BMW,I3,BEV,114,PUGET SOUND ENERGY INC,53061051926,-122.21061,47.83448
5YJ3E1EB8K,Walla Walla,Walla Walla,99362,2019,TESLA,MODEL 3,BEV,220,PACIFICORP,53071920200,-118.34261,46.07068
5YJ3E1EB1J,Yakima,Moxee,98936,2018,TESLA,MODEL 3,BEV,215,PACIFICORP,53077001702,-120.39197,46.55621
WBAJB1C5XJ,Spokane,Spokane,99201,2018,BMW,530E,PHEV,14,MODERN ELECTRIC WATER COMPANY,53063002300,-117.41162,47.65726
5YJ3E1EB4K,Thurston,Olympia,98513,2019,TESLA,MODEL 3,BEV,220,PUGET SOUND ENERGY INC,53067012331,-122.81754,46.98876
1C4JJXP69N,Kitsap,Bremerton,98312,2022,JEEP,WRANGLER,PHEV,21,PUGET SOUND ENERGY INC,53035080900,-122.6563,47.56739
1FMCU0EZXN,Snohomish,Bothell,98012,2022,FORD,ESCAPE,PHEV,38,PUGET SOUND ENERGY INC,53061051927,-122.21061,47.83448
KM8JFDD27R,Snohomish,Lynnwood,98087,2024,HYUNDAI,TUCSON,PHEV,33,PUGET SOUND ENERGY INC,53061050102,-122.27981,47.85727
1N4BZ1CP6L,Snohomish,Edmonds,98020,2020,NISSAN,LEAF,BEV,215,PUGET SOUND ENERGY INC,53061050502,-122.37689,47.81116
5YJ3E1EA8L,King,Kent,98032,2020,TESLA,MODEL 3,BEV,266,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029803,-122.23741,47.3807
5YJYGDEE9L,Island,Clinton,98236,2020,TESLA,MODEL Y,BEV,291,PUGET SOUND ENERGY INC,53029972000,-122.35803,47.9796
YV4H60RM1S,Snohomish,Edmonds,98026,2025,VOLVO,XC60,PHEV,35,PUGET SOUND ENERGY INC,53061050403,-122.31768,47.87166
5YJ3E1EBXM,Walla Walla,Walla Walla,99362,2021,TESLA,MODEL 3,BEV,0,PACIFICORP,53071920702,-118.34261,46.07068
ZACPDFCW9R,Grant,Moses Lake,98837,2024,DODGE,HORNET,PHEV,32,PUD NO 2 OF GRANT COUNTY,53025010200,-119.2771,47.13196
1N4BZ0CP1G,Skagit,Concrete,98237,2016,NISSAN,LEAF,BEV,84,PUGET SOUND ENERGY INC,53057951102,-121.7515,48.53892
JTMAB3FV6M,Thurston,Lacey,98503,2021,TOYOTA,RAV4 PRIME,PHEV,42,PUGET SOUND ENERGY INC,53067011410,-122.82324,47.04437
KM8K33AG5L,Snohomish,Edmonds,98020,2020,HYUNDAI,KONA,BEV,258,PUGET SOUND ENERGY INC,53061050502,-122.37689,47.81116
WBY1Z6C58H,Spokane,Spokane,99202,2017,BMW,I3,BEV,81,MODERN ELECTRIC WATER COMPANY,53063014500,-117.3797,47.65548
KNDJX3AE2G,Island,Coupeville,98239,2016,KIA,SOUL,BEV,93,PUGET SOUND ENERGY INC,53029971000,-122.68558,48.21857
1FT6W1BM0R,Yakima,Moxee,98936,2024,FORD,F-150,BEV,0,PACIFICORP,53077001701,-120.39197,46.55621
5YJYGDEE4L,King,Seattle,98178,2020,TESLA,MODEL Y,BEV,291,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033026001,-122.23825,47.49461
WBY1Z4C5XG,Snohomish,Edmonds,98020,2016,BMW,I3,PHEV,72,PUGET SOUND ENERGY INC,53061050403,-122.37689,47.81116
1N4AZ0CP1E,Snohomish,Edmonds,98026,2014,NISSAN,LEAF,BEV,84,PUGET SOUND ENERGY INC,53061050402,-122.31768,47.87166
5YJ3E1EB5S,Yakima,Selah,98942,2025,TESLA,MODEL 3,BEV,0,PACIFICORP,53077003400,-120.53145,46.65405
WBA8E1C5XG,Snohomish,Edmonds,98026,2016,BMW,330E,PHEV,14,PUGET SOUND ENERGY INC,53061050404,-122.31768,47.87166
1G1RD6E48C,Kittitas,Ronald,98940,2012,CHEVROLET,VOLT,PHEV,35,PUGET SOUND ENERGY INC,53037975101,-121.02627,47.23781
5YJSA1H27F,King,Redmond,98052,2015,TESLA,MODEL S,BEV,208,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032313,-122.13158,47.67858
1G1FY6S02L,Grant,Quincy,98848,2020,CHEVROLET,BOLT EV,BEV,259,PUD NO 2 OF GRANT COUNTY,53025010600,-119.85338,47.23748
WP1BE2AY0R,Whitman,Pullman,99163,2024,PORSCHE,CAYENNE,PHEV,56,AVISTA CORP,53075000201,-117.18147,46.73015
1FMCU0E18R,King,Seattle,98125,2024,FORD,ESCAPE,PHEV,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,-122.30253,47.72656
JTMABACA5R,King,Des Moines,98198,2024,TOYOTA,BZ4X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028901,-122.32192,47.40139
WBY33AW0XP,King,Federal Way,98023,2023,BMW,I4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033030310,-122.36321,47.3084
7SAYGDEE7P,King,Seattle,98125,2023,TESLA,MODEL Y,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
5YJ3E1EC5M,King,Tukwila,98178,2021,TESLA,MODEL 3,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026300,-122.23825,47.49461
5YJ3E1EA7P,King,Kirkland,98034,2023,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022003,-122.22901,47.72201
1G1RC6S53J,Stevens,Colville,99114,2018,CHEVROLET,VOLT,PHEV,53,AVISTA CORP,53065950500,-117.90454,48.54657
WA1F2AFY0M,King,Bellevue,98004,2021,AUDI,Q5 E,PHEV,18,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023801,-122.1872,47.61001
1G1RD6E47B,Cowlitz,Castle Rock,98611,2011,CHEVROLET,VOLT,PHEV,35,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015002001,-122.90724,46.27509
3MW39FS04P,King,Bellevue,98005,2023,BMW,330E,PHEV,20,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023603,-122.1621,47.64441
1N4AZ1CV2N,King,Kirkland,98034,2022,NISSAN,LEAF,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
W1N9M0KB7R,Snohomish,Bothell,98012,2024,MERCEDES-BENZ,EQB-CLASS,BEV,0,PUGET SOUND ENERGY INC,53061052009,-122.21061,47.83448
1V2BMPE87R,Clark,Battle Ground,98604,2024,VOLKSWAGEN,ID.4,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040407,-122.5331,45.78092
7SAYGDEE3R,King,Sammamish,98075,2024,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032224,-122.03539,47.61344
7SAYGAEE6P,King,Seattle,98108,2023,TESLA,MODEL Y,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010402,-122.30346,47.55379
JTDACACU1R,Clark,La Center,98629,2024,TOYOTA,PRIUS PRIME,PHEV,39,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040201,-122.67248,45.86156
5YJ3E1EA8N,King,Seatac,98148,2022,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028500,-122.32863,47.46233
5YJ3E1EA5L,King,Bellevue,98004,2020,TESLA,MODEL 3,BEV,266,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023801,-122.1872,47.61001
WBAJA9C59K,Clark,Vancouver,98682,2019,BMW,530E,PHEV,16,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040604,-122.55149,45.69345
SALKP9F48S,King,Bellevue,98004,2025,LAND ROVER,RANGE ROVER,PHEV,58,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024002,-122.1872,47.61001
1G1RB6S52H,King,Bellevue,98004,2017,CHEVROLET,VOLT,PHEV,53,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023805,-122.1872,47.61001
YV4ED3UB3N,King,Seattle,98178,2022,VOLVO,XC40,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902,-122.23825,47.49461
5YJ3E1EC9N,King,Redmond,98052,2022,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032325,-122.13158,47.67858
7SAYGAEE6R,King,Seattle,98107,2024,TESLA,MODEL Y,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003301,-122.38591,47.67597
7PDSGABL0N,King,Kirkland,98033,2022,RIVIAN,R1S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022501,-122.2066,47.67887
WBY1Z4C51F,King,Seattle,98103,2015,BMW,I3,PHEV,72,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,-122.35436,47.67596
7SAYGDEE5S,Snohomish,Bothell,98021,2025,TESLA,MODEL Y,BEV,0,PUGET SOUND ENERGY INC,53061051937,-122.18384,47.8031
5YJ3E1EB9K,King,Sammamish,98074,2019,TESLA,MODEL 3,BEV,220,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032318,-122.02054,47.60326
5YJ3E1EA3L,King,Kirkland,98033,2020,TESLA,MODEL 3,BEV,266,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
7SAYGDEE1P,Snohomish,Mukilteo,98275,2023,TESLA,MODEL Y,BEV,0,PUGET SOUND ENERGY INC,53061042005,-122.29196,47.89908
5YJSA1E26K,King,Bellevue,98005,2019,TESLA,MODEL S,BEV,270,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023500,-122.1621,47.64441
3FMTK3SU0M,Clark,Vancouver,98685,2021,FORD,MUSTANG MACH-E,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040907,-122.70303,45.70954
5YJ3E1EC0N,King,Burien,98146,2022,TESLA,MODEL 3,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700,-122.36178,47.49408
1G1FZ6S08P,Clark,Vancouver,98664,2023,CHEVROLET,BOLT EUV,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041208,-122.59219,45.62158
1FADP5CU7G,King,Seattle,98125,2016,FORD,C-MAX,PHEV,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200,-122.30253,47.72656
5YJ3E1EA2K,King,Kenmore,98028,2019,TESLA,MODEL 3,BEV,220,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022101,-122.24369,47.75892
5YJSA1E27J,King,Kirkland,98033,2018,TESLA,MODEL S,BEV,249,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022402,-122.2066,47.67887
7PDSGABL1R,King,Sammamish,98075,2024,RIVIAN,R1S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032215,-122.03539,47.61344
5YJYGDEEXM,King,North Bend,98045,2021,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032704,-121.7831,47.49348
KNDRMDLH9P,King,Kirkland,98034,2023,KIA,SORENTO,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
2C4RC1L72P,King,Seattle,98178,2023,CHRYSLER,PACIFICA,PHEV,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011901,-122.23825,47.49461
1N4AZ1CP6J,Clark,Vancouver,98682,2018,NISSAN,LEAF,BEV,151,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041335,-122.55149,45.69345
5YJ3E1EA2P,King,Des Moines,98198,2023,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028901,-122.32192,47.40139
WA1VABGE5N,Clark,Vancouver,98660,2022,AUDI,E-TRON,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011042400,-122.67156,45.63248
5YJ3E1EB5L,King,Auburn,98092,2020,TESLA,MODEL 3,BEV,322,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031208,-122.1821,47.3199
JTMABABA0P,King,Kent,98030,2023,SUBARU,SOLTERRA,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029603,-122.19975,47.37483
WBY1Z8C57H,King,Seattle,98125,2017,BMW,I3,PHEV,97,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200,-122.30253,47.72656
WP1AE2AY3K,King,Bellevue,98004,2019,PORSCHE,CAYENNE,PHEV,13,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023701,-122.1872,47.61001
7SAYGDEE0P,King,Seattle,98122,2023,TESLA,MODEL Y,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007502,-122.31009,47.60803
W1KCG2DB5N,King,Redmond,98052,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032323,-122.13158,47.67858
7SAYGDEE2N,King,Bellevue,98004,2022,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023902,-122.1872,47.61001
5YJXCDE25J,King,Kirkland,98034,2018,TESLA,MODEL X,BEV,238,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
7SAYGAEE7P,King,Redmond,98052,2023,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032321,-122.13158,47.67858
WVWKR7AU0K,Kitsap,Bainbridge Island,98110,2019,VOLKSWAGEN,E-GOLF,BEV,125,PUGET SOUND ENERGY INC,53035090700,-122.521,47.62728
5YJ3E1EB0N,King,Bellevue,98006,2022,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024902,-122.12096,47.55584
5YJ3E1EB4R,King,Bellevue,98004,2024,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023806,-122.1872,47.61001
KM8KRDAF8P,King,Seattle,98177,2023,HYUNDAI,IONIQ 5,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,-122.36498,47.72238
1G1FY6S07P,King,Seattle,98125,2023,CHEVROLET,BOLT EUV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202,-122.30253,47.72656
KMUKEDTB5P,King,Duvall,98019,2023,GENESIS,GV60,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032402,-121.98609,47.74068
5YJ3E1EB4N,Snohomish,Lynnwood,98087,2022,TESLA,MODEL 3,BEV,0,PUGET SOUND ENERGY INC,53061041703,-122.27981,47.85727
5YJSA1E42M,King,Bothell,98011,2021,TESLA,MODEL S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021804,-122.20563,47.76144
5YJSA1H26F,Kitsap,Silverdale,98383,2015,TESLA,MODEL S,BEV,208,PUGET SOUND ENERGY INC,53035090400,-122.69275,47.65171
5YJ3E1EBXL,King,Kirkland,98034,2020,TESLA,MODEL 3,BEV,322,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
5YJXCAE27G,King,Kent,98030,2016,TESLA,MODEL X,BEV,200,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029603,-122.19975,47.37483
JTMABABA2P,King,Shoreline,98133,2023,SUBARU,SOLTERRA,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900,-122.35029,47.71871
KM8KRDAF5P,King,Sammamish,98074,2023,HYUNDAI,IONIQ 5,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032316,-122.02054,47.60326
YV4ED3UR1N,King,Bellevue,98006,2022,VOLVO,XC40,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025007,-122.12096,47.55584
5YJXCAE2XK,King,Kent,98031,2019,TESLA,MODEL X,BEV,289,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029403,-122.17743,47.41185
7SAYGDEF6R,King,Auburn,98092,2024,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031207,-122.1821,47.3199
7PDSGCBA1R,King,Bellevue,98004,2024,RIVIAN,R1S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023902,-122.1872,47.61001
3FA6P0PU0E,King,Seattle,98125,2014,FORD,FUSION,PHEV,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
WA1LABGE5K,Snohomish,Snohomish,98290,2019,AUDI,E-TRON,BEV,204,PUGET SOUND ENERGY INC,53061052105,-122.09305,47.91265
5YJSA1E54P,King,Kirkland,98033,2023,TESLA,MODEL S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
1G1RA6E47F,King,Burien,98146,2015,CHEVROLET,VOLT,PHEV,38,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700,-122.36178,47.49408
